,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
1157,FTXR,First Trust Nasdaq Transportation ETF,24.95,3740000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxr
1158,QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,57.55,515070000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qqew
1159,QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,47.3838,90030000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qqxt
1160,QTEC,First Trust NASDAQ-100- Technology Index Fund,73.64,2350000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qtec
1161,AIRR,First Trust RBA American Industrial Renaissance ETF,25.61,198480000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/airr
1162,QINC,First Trust RBA Quality Income ETF,24.2442,29090000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qinc
1163,RDVY,First Trust Rising Dividend Achievers ETF,29.37,439080000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rdvy
1164,RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,59.1,62060000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfap
1165,RFDI,First Trust RiverFront Dynamic Developed International ETF,63.31,655260000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfdi
1166,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,72.7352,149110000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfem
1167,RFEU,First Trust RiverFront Dynamic Europe ETF,64.93,168820000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rfeu
1168,FTSL,First Trust Senior Loan Fund ETF,48.09,1470000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftsl
1169,FYX,First Trust Small Cap Core AlphaDEX Fund,59.91,530200000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fyx
1170,FYC,First Trust Small Cap Growth AlphaDEX Fund,42.67,164280000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fyc
1171,RNSC,First Trust Small Cap US Equity Select ETF,20.7896,4160000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnsc
1172,FYT,First Trust Small Cap Value AlphaDEX Fund,35.51,67470000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fyt
1173,SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,20.4856,2050000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sdvy
1174,FKO,First Trust South Korea AlphaDEX Fund,29.5,2950000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fko
1175,FCVT,First Trust SSI Strategic Convertible Securities ETF,28.825,119620000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcvt
1176,FDIV,First Trust Strategic Income ETF,48.85,95260000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdiv
1177,FSZ,First Trust Switzerland AlphaDEX Fund,51.4,246720000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fsz
1178,FTW,First Trust Taiwan AlphaDEX Fund,38.78,1940000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftw
1179,FIXD,First Trust TCW Opportunistic Fixed Income ETF,49.5303,277370000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fixd
1180,TUSA,First Trust Total US Market AlphaDEX ETF,32.9574,14830000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tusa
1181,FKU,First Trust United Kingdom AlphaDEX Fund,40,18000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fku
1182,RNDV,First Trust US Equity Dividend Select ETF,21.1,12660000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rndv
1183,FUNC,First United Corporation,19.7,139230000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/func
1184,FUSB,"First US Bancshares, Inc.",11.72,71340000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fusb
1185,SVVC,"Firsthand Technology Value Fund, Inc.",10.78,78720000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/svvc
1186,FSV,FirstService Corporation,70.37,2430000000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/fsv
1187,FISV,"Fiserv, Inc.",69.84,57720000000,1986,Technology,EDP Services,https://www.nasdaq.com/symbol/fisv
1188,FIVE,"Five Below, Inc.",70.7,3920000000,2012,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/five
1189,FPRX,"Five Prime Therapeutics, Inc.",17.1,600490000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fprx
1190,FVE,Five Star Senior Living Inc.,1.35,68220000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/fve
1191,FIVN,"Five9, Inc.",27.68,1600000000,2014,Technology,EDP Services,https://www.nasdaq.com/symbol/fivn
1192,FLEX,Flex Ltd.,15.99,8440000000,1994,Technology,Electrical Products,https://www.nasdaq.com/symbol/flex
1193,FLKS,"Flex Pharma, Inc.",4.98,89500000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/flks
1194,FLXN,"Flexion Therapeutics, Inc.",23.8,895340000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/flxn
1195,SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,49.32,51790000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/skor
1196,LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,51.78,20710000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lkor
1197,MBSD,FlexShares Disciplined Duration MBS Index Fund,23.395,38600000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mbsd
1198,ASET,FlexShares Real Assets Allocation Index Fund,27.629,11050000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aset
1199,ESGG,FlexShares STOXX Global ESG Impact Index Fund,93.28,65300000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esgg
1200,ESG,FlexShares STOXX US ESG Impact Index Fund,63.17,22110000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/esg
1201,QLC,FlexShares US Quality Large Cap Index Fund,32.6904,40050000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qlc
1202,FPAY,"FlexShopper, Inc.",3.08,16310000,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/fpay
1203,FLXS,"Flexsteel Industries, Inc.",39.07,306790000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/flxs
1204,FLIR,"FLIR Systems, Inc.",50.19,6970000000,1993,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/flir
1205,FLDM,Fluidigm Corporation,5.9,228990000,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/fldm
1206,FFIC,Flushing Financial Corporation,27.01,773420000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffic
1207,FNBG,FNB Bancorp,35.57,265350000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fnbg
1208,FNCB,FNCB Bancorp Inc.,9.25,155090000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fncb
1209,FOMX,Foamix Pharmaceuticals Ltd.,4.95,185880000,2014,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/fomx
1210,FONR,Fonar Corporation,27.6,177060000,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/fonr
1211,FSCT,"ForeScout Technologies, Inc.",32.91,1260000000,2017,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/fsct
1212,FRSX,Foresight Autonomous Holdings Ltd.,2.92,64220000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/frsx
1213,FORM,"FormFactor, Inc.",13.15,971740000,2003,Technology,Semiconductors,https://www.nasdaq.com/symbol/form
1214,FORTY,Formula Systems (1985) Ltd.,34.5,508140000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/forty
1215,FORR,"Forrester Research, Inc.",43.05,777830000,1996,Consumer Services,Diversified Commercial Services,https://www.nasdaq.com/symbol/forr
1216,FRTA,"Forterra, Inc.",8.31,533760000,2016,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/frta
1217,FTNT,"Fortinet, Inc.",54.33,9130000000,2009,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ftnt
1218,FBIO,"Fortress Biotech, Inc.",4.82,247470000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fbio
1219,FBIOP,"Fortress Biotech, Inc.",22,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fbiop
1220,FWRD,Forward Air Corporation,53.36,1570000000,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/fwrd
1221,FORD,"Forward Industries, Inc.",1.55,14750000,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/ford
1222,FWP,Forward Pharma A/S,2.3,108520000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fwp
1223,FOSL,"Fossil Group, Inc.",14.16,688820000,1993,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/fosl
1224,FMI,"Foundation Medicine, Inc.",71.5,2640000000,2013,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/fmi
1225,FOXF,Fox Factory Holding Corp.,34.55,1300000000,2013,Consumer Non-Durables,Motor Vehicles,https://www.nasdaq.com/symbol/foxf
1226,FRAN,Francesca&#39;s Holdings Corporation,4.81,169390000,2011,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/fran
1227,FELE,"Franklin Electric Co., Inc.",41.05,1910000000,n/a,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/fele
1228,FRED,"Fred&#39;s, Inc.",2.96,113160000,1992,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/fred
1229,RAIL,"Freightcar America, Inc.",13.69,170410000,2005,Capital Goods,Railroads,https://www.nasdaq.com/symbol/rail
1230,FEIM,"Frequency Electronics, Inc.",9.161,79970000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/feim
1231,FRPT,"Freshpet, Inc.",18.05,634260000,2014,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/frpt
1232,FTEO,"FRONTEO, Inc.",16.36,311040000,2013,n/a,n/a,https://www.nasdaq.com/symbol/fteo
1233,FTR,Frontier Communications Corporation,7.72,604610000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ftr
1234,FTRPR,Frontier Communications Corporation,12.12,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/ftrpr
1235,FRPH,"FRP Holdings, Inc.",56.15,562320000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/frph
1236,FSBW,"FS Bancorp, Inc.",55.595,205450000,2012,Finance,Banks,https://www.nasdaq.com/symbol/fsbw
1237,FSBC,"FSB Bancorp, Inc.",16.85,32710000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsbc
1238,FTD,"FTD Companies, Inc.",5.1,141570000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ftd
1239,FTEK,"Fuel Tech, Inc.",1.39,33540000,n/a,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/ftek
1240,FCEL,"FuelCell Energy, Inc.",1.8,146940000,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/fcel
1241,FLGT,"Fulgent Genetics, Inc.",4,71470000,2016,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/flgt
1242,FORK,Fuling Global Inc.,4.15,65490000,2015,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/fork
1243,FLL,"Full House Resorts, Inc.",3.07,82630000,n/a,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/fll
1244,FULT,Fulton Financial Corporation,17.35,3040000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fult
1245,FNKO,"Funko, Inc.",8.14,393270000,2017,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/fnko
1246,FSNN,"Fusion Telecommunications International, Inc.",3.46,123110000,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/fsnn
1247,FTFT,Future FinTech Group Inc.,1.81,11480000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ftft
1248,FFHL,"Fuwei Films (Holdings) Co., Ltd.",3.13,10220000,2006,Capital Goods,Specialty Chemicals,https://www.nasdaq.com/symbol/ffhl
1249,WILC,"G. Willi-Food International,  Ltd.",7.1,94010000,n/a,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/wilc
1250,GTHX,"G1 Therapeutics, Inc.",35.37,1010000000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gthx
1251,FOANC,Gabelli NextShares Trust,100.04,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/foanc
1252,GRBIC,Gabelli NextShares Trust,100.05,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grbic
1253,MOGLC,Gabelli NextShares Trust,100.04,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/moglc
1254,GAIA,"Gaia, Inc.",15.65,279870000,1999,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/gaia
1255,GLPG,Galapagos NV,94.88,4860000000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glpg
1256,GALT,Galectin Therapeutics Inc.,4.68,175830000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/galt
1257,GLMD,Galmed Pharmaceuticals Ltd.,6,86830000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glmd
1258,GLPI,"Gaming and Leisure Properties, Inc.",33.72,7190000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/glpi
1259,GPIC,Gaming Partners International Corporation,9.8,77740000,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/gpic
1260,GRMN,Garmin Ltd.,58.42,10990000000,2000,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/grmn
1261,GARS,Garrison Capital Inc.,8.22,131930000,2013,n/a,n/a,https://www.nasdaq.com/symbol/gars
1262,GLIBA,"GCI Liberty, Inc.",51.67,5630000000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/gliba
1264,GDS,GDS Holdings Limited,24.97,2940000000,2016,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/gds
1265,GEMP,Gemphire Therapeutics Inc.,6.09,86640000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gemp
1266,GENC,Gencor Industries Inc.,15.85,229360000,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/genc
1267,GFN,General Finance Corporation,7.55,201750000,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/gfn
1268,GFNCP,General Finance Corporation,101.51,n/a,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/gfncp
1269,GFNSL,General Finance Corporation,25.98,n/a,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/gfnsl
1270,GENE,Genetic Technologies Ltd,1.13,18350000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gene
1271,GNUS,"Genius Brands International, Inc.",2.87,23540000,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/gnus
1272,GNMK,"GenMark Diagnostics, Inc.",5.35,295140000,2010,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/gnmk
1273,GNCA,"Genocea Biosciences, Inc.",0.9401,77180000,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gnca
1274,GHDX,"Genomic Health, Inc.",30.93,1090000000,2005,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/ghdx
1275,GNPX,"Genprex, Inc.",5.45,71040000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gnpx
1276,GNTX,Gentex Corporation,23.68,6480000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/gntx
1277,THRM,Gentherm Inc,35,1290000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/thrm
1278,GEOS,Geospace Technologies Corporation,9.9,134280000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/geos
1279,GABC,"German American Bancorp, Inc.",33.34,764630000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/gabc
1280,GERN,Geron Corporation,3.48,559080000,1996,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gern
1281,GEVO,"Gevo, Inc.",0.4598,10390000,2011,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/gevo
1282,ROCK,"Gibraltar Industries, Inc.",34,1080000000,1993,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/rock
1283,GIGM,GigaMedia Limited,2.75,30390000,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/gigm
1284,GIII,"G-III Apparel Group, LTD.",39.12,1920000000,1989,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/giii
1285,GILT,Gilat Satellite Networks Ltd.,8.15,446480000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/gilt
1286,GILD,"Gilead Sciences, Inc.",73.41,95720000000,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gild
1287,GBCI,"Glacier Bancorp, Inc.",37.55,3170000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/gbci
1288,GLAD,Gladstone Capital Corporation,8.65,230370000,2001,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/glad
1289,GLADN,Gladstone Capital Corporation,24.739,n/a,n/a,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/gladn
1290,GOOD,Gladstone Commercial Corporation,17.33,508200000,2003,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/good
1291,GOODM,Gladstone Commercial Corporation,24.9436,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/goodm
1292,GOODO,Gladstone Commercial Corporation,25.8236,29700000,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/goodo
1293,GOODP,Gladstone Commercial Corporation,26.4627,26460000,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/goodp
1294,GAIN,Gladstone Investment Corporation,10.29,334690000,2005,n/a,n/a,https://www.nasdaq.com/symbol/gain
1295,GAINM,Gladstone Investment Corporation,25.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gainm
1296,GAINN,Gladstone Investment Corporation,25.34,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gainn
1297,GAINO,Gladstone Investment Corporation,25.209,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gaino
1298,LAND,Gladstone Land Corporation,12.78,180410000,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/land
1299,LANDP,Gladstone Land Corporation,25.7309,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/landp
1300,GLBZ,Glen Burnie Bancorp,12.0582,33820000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/glbz
1301,GBT,"Global Blood Therapeutics, Inc.",41.65,1960000000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gbt
1302,ENT,Global Eagle Entertainment Inc.,1.16,105330000,2011,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/ent
1303,GBLI,Global Indemnity Limited,39.28,556990000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/gbli
1304,GBLIL,Global Indemnity Limited,25.58,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/gblil
1305,GBLIZ,Global Indemnity Limited,25.68,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/gbliz
1306,SELF,"Global Self Storage, Inc.",4.2199,32150000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/self
1307,GWRS,"Global Water Resources, Inc.",8.96,175900000,2016,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/gwrs
1308,KRMA,Global X Conscious Companies ETF,19.0542,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/krma
1309,FINX,Global X FinTech ETF,22.72,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/finx
1310,BFIT,Global X Health & Wellness Thematic ETF,17.8268,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bfit
1311,SNSR,Global X Internet of Things ETF,19.44,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/snsr
1312,LNGR,Global X Longevity Thematic ETF,19.3444,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lngr
1313,MILN,Global X Millennials Thematic ETF,19.7,14780000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/miln
1314,EFAS,Global X MSCI SuperDividend EAFE ETF,17.63,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/efas
1315,QQQC,Global X NASDAQ China Technology ETF,29.243,23390000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qqqc
1316,BOTZ,Global X Robotics & Artificial Intelligence ETF,22.95,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/botz
1317,CATH,Global X S&P 500 Catholic Values ETF,32.06,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cath
1318,SOCL,Global X Social Media ETF,33.43,138730000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/socl
1319,ALTY,Global X SuperDividend Alternatives ETF,14.45,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/alty
1320,SRET,Global X SuperDividend REIT ETF,14.32,2860000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sret
1321,YLCO,Global X Yieldco Index ETF,11.7,2930000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ylco
1322,GLBS,Globus Maritime Limited,0.7302,23380000,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/glbs
1323,GLUU,Glu Mobile Inc.,3.66,510550000,2007,Technology,EDP Services,https://www.nasdaq.com/symbol/gluu
1324,GLYC,"GlycoMimetics, Inc.",15.49,532230000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/glyc
